filename,split,concentration,hour,mse,original_path
52_RGB.jpg,train,10ug,4,56.9189453125,D:\gs\angiogenesis data\SN3\cropped\10ug\3\2\4hr.tif
53_RGB.jpg,train,10ug,24,56.18115234375,D:\gs\angiogenesis data\SN3\cropped\10ug\1\2\24hr.tif
54_RGB.jpg,train,10ug,2,57.116455078125,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\2hr.tif
55_RGB.jpg,train,10ug,0,70.92529296875,D:\gs\angiogenesis data\SN3\cropped\10ug\3\1\0 hr.tif
56_RGB.jpg,train,10ug,0,50.404541015625,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\0hr.tif
57_RGB.jpg,train,10ug,2,53.8115234375,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\2hr.tif
58_RGB.jpg,train,croppedcontrol,4,51.0703125,D:\gs\angiogenesis data\SN4\cropped\cropped control\2\4hr1.tif
59_RGB.jpg,train,10ug,0,57.40576171875,D:\gs\angiogenesis data\SN3\cropped\10ug\3\1\0 hr.tif
5_RGB.jpg,train,1ug,2,62.18505859375,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\2hr.tif
60_RGB.jpg,train,1ug,8,69.51708984375,D:\gs\angiogenesis data\SN4\cropped\1ug\3\2\8hr.tif
61_RGB.jpg,train,0.1ug,8,58.920166015625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\1\New folder\8hr.tif
62_RGB.jpg,train,10ug,2,58.052001953125,D:\gs\angiogenesis data\SN3\cropped\10ug\1\1\2hr.tif
63_RGB.jpg,train,1ug,4,74.223876953125,D:\gs\angiogenesis data\SN4\cropped\1ug\1\1\4hr.tif
64_RGB.jpg,train,0.1ug,2,65.096435546875,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\2\2hr.tif
65_RGB.jpg,train,10ug,2,55.961181640625,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\2hr.tif
66_RGB.jpg,train,10ug,2,53.61865234375,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\2hr.tif
67_RGB.jpg,train,10ug,0,71.64599609375,D:\gs\angiogenesis data\SN2\cropped\10ug\2\1\0hr was dead at 32 infacted.tif
68_RGB.jpg,train,0.1ug,0,70.242431640625,D:\gs\angiogenesis data\SN3\cropped\0.1ug\3\1\0hr.tif
69_RGB.jpg,train,croppedcontrol,0,68.49755859375,D:\gs\angiogenesis data\SN4\cropped\cropped control\1\0hr.tif
6_RGB.jpg,train,10ug,4,45.631103515625,D:\gs\angiogenesis data\SN1\cropped\10ug\1\4hr.tif
70_RGB.jpg,train,10ug,4,60.669189453125,D:\gs\angiogenesis data\SN3\cropped\10ug\3\1\4hr.tif
71_RGB.jpg,train,control,2,64.082763671875,D:\gs\angiogenesis data\SN3\cropped\control\2\2hr.tif
72_RGB.jpg,train,1ug,8,82.280029296875,D:\gs\angiogenesis data\SN3\cropped\1ug\2\2\8hr.tif
73_RGB.jpg,train,1ug,0,76.490234375,D:\gs\angiogenesis data\SN4\cropped\1ug\3\1\0hr.tif (green).tif
74_RGB.jpg,train,1ug,2,57.340576171875,D:\gs\angiogenesis data\SN4\cropped\1ug\3\2\2hr.tif
75_RGB.jpg,train,1ug,0,76.939697265625,D:\gs\angiogenesis data\SN2\cropped\1ug\2\2\0hr.tif
76_RGB.jpg,train,0.1ug,0,63.566162109375,D:\gs\angiogenesis data\SN3\cropped\0.1ug\3\1\0hr.tif
77_RGB.jpg,train,0.1ug,8,67.87158203125,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\2\8hr.tif
78_RGB.jpg,train,10ug,2,52.140869140625,D:\gs\angiogenesis data\SN3\cropped\10ug\1\2\2hr.tif
79_RGB.jpg,train,1ug,0,71.164306640625,D:\gs\angiogenesis data\SN4\cropped\1ug\1\1\0hr.tif
7_RGB.jpg,train,1ug,2,56.997802734375,D:\gs\angiogenesis data\SN2\cropped\1ug\1\2\2hr.tif
80_RGB.jpg,train,1ug,24,70.47998046875,D:\gs\angiogenesis data\SN3\cropped\1ug\1\2\24hr.tif
81_RGB.jpg,train,control,2,62.426025390625,D:\gs\angiogenesis data\SN3\cropped\control\2\2hr.tif
82_RGB.jpg,train,10ug,2,60.128173828125,D:\gs\angiogenesis data\SN2\cropped\10ug\3\1\2hr.tif
83_RGB.jpg,train,0.1ug,0,57.762451171875,D:\gs\angiogenesis data\SN1\cropped\0.1ug\2\2\0hr.tif
84_RGB.jpg,train,10ug,2,66.262939453125,D:\gs\angiogenesis data\SN3\cropped\10ug\1\2\2hr.tif
85_RGB.jpg,train,0.1ug,0,66.538818359375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\0hr.tif
86_RGB.jpg,train,10ug,4,65.33984375,D:\gs\angiogenesis data\SN3\cropped\10ug\3\2\4hr.tif
87_RGB.jpg,train,1ug,2,44.788330078125,D:\gs\angiogenesis data\SN4\cropped\1ug\3\2\2hr.tif
88_RGB.jpg,train,10ug,0,59.333251953125,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\0hr.tif
89_RGB.jpg,train,1ug,4,59.8095703125,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\4hr.tif
8_RGB.jpg,train,control,24,61.024169921875,D:\gs\angiogenesis data\SN1\cropped\control\2\24hr.tif
90_RGB.jpg,train,10ug,2,60.1318359375,D:\gs\angiogenesis data\SN3\cropped\10ug\1\2\2hr.tif
91_RGB.jpg,train,1ug,2,68.15673828125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\2\2hr.tif
92_RGB.jpg,train,0.1ug,0,64.499755859375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\0hr.tif
93_RGB.jpg,train,0.1ug,4,72.2890625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\4hr.tif
94_RGB.jpg,train,0.1ug,2,72.9287109375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
95_RGB.jpg,train,0.1ug,4,61.219970703125,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\4hr.tif
96_RGB.jpg,train,0.1ug,24,74.02978515625,D:\gs\angiogenesis data\SN1\cropped\0.1ug\3\2\24hr.tif
97_RGB.jpg,train,10ug,24,59.87890625,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
98_RGB.jpg,train,1ug,8,81.645263671875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
99_RGB.jpg,train,0.1ug,4,56.90185546875,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\1\New folder\4hr.tif
9_RGB.jpg,train,0.1ug,0,57.59765625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\1\2\0hr.tif
501_RGB.jpg,test,10ug,8,67.444580078125,D:\gs\angiogenesis data\SN3\cropped\10ug\1\1\8hr.tif
502_RGB.jpg,test,10ug,0,62.158447265625,D:\gs\angiogenesis data\SN2\cropped\10ug\2\1\0hr was dead at 32 infacted.tif
503_RGB.jpg,test,1ug,0,65.064697265625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\2\0hr.tif
504_RGB.jpg,test,0.1ug,4,59.78662109375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\4hr.tif
505_RGB.jpg,test,0.1ug,24,70.7001953125,D:\gs\angiogenesis data\SN1\cropped\0.1ug\2\2\24hr.tif
506_RGB.jpg,test,10ug,2,66.109130859375,D:\gs\angiogenesis data\SN3\cropped\10ug\1\1\2hr.tif
507_RGB.jpg,test,10ug,0,60.3466796875,D:\gs\angiogenesis data\SN2\cropped\10ug\2\2\0hr.tif
508_RGB.jpg,test,croppedcontrol,24,73.899169921875,D:\gs\angiogenesis data\SN4\cropped\cropped control\1\24 hr.tif
509_RGB.jpg,test,10ug,0,58.040283203125,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\0hr.tif
510_RGB.jpg,test,10ug,2,59.79833984375,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\2hr.tif
511_RGB.jpg,test,10ug,2,58.214111328125,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\2hr.tif
512_RGB.jpg,test,10ug,4,60.83447265625,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\4hr.tif
513_RGB.jpg,test,10ug,8,62.82177734375,D:\gs\angiogenesis data\SN3\cropped\10ug\3\2\8hr.tif
514_RGB.jpg,test,10ug,8,58.055908203125,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
515_RGB.jpg,test,10ug,4,47.85009765625,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\4hr.tif
516_RGB.jpg,test,1ug,0,55.751220703125,D:\gs\angiogenesis data\SN4\cropped\1ug\1\1\0hr.tif
517_RGB.jpg,test,10ug,4,50.392822265625,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\4hr.tif
518_RGB.jpg,test,10ug,0,47.747802734375,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\0hr.tif
519_RGB.jpg,test,1ug,0,62.658203125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\2\0hr.tif
520_RGB.jpg,test,1ug,4,55.6064453125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\4hr.tif
521_RGB.jpg,test,1ug,8,62.286376953125,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\8hr.tif
522_RGB.jpg,test,10ug,2,67.248779296875,D:\gs\angiogenesis data\SN2\cropped\10ug\1\1\2hr.tif
523_RGB.jpg,test,0.1ug,0,51.763671875,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\1\0hr.tif
524_RGB.jpg,test,10ug,2,51.2861328125,D:\gs\angiogenesis data\SN3\cropped\10ug\2\1\2hr.tif
525_RGB.jpg,test,10ug,0,55.452880859375,D:\gs\angiogenesis data\SN3\cropped\10ug\2\1\0hr.tif
526_RGB.jpg,test,0.1ug,2,62.210693359375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\1\New folder\2hr.tif
527_RGB.jpg,test,1ug,2,75.8408203125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\2\2hr.tif
528_RGB.jpg,test,0.1ug,4,58.567626953125,D:\gs\angiogenesis data\SN2\cropped\0.1ug\3\2\4hr.tif
529_RGB.jpg,test,1ug,2,85.536376953125,D:\gs\angiogenesis data\SN3\cropped\1ug\3\2\2hr.tif
530_RGB.jpg,test,10ug,0,56.70263671875,D:\gs\angiogenesis data\SN2\cropped\10ug\2\1\0hr was dead at 32 infacted.tif
531_RGB.jpg,test,1ug,8,75.267822265625,D:\gs\angiogenesis data\SN4\cropped\1ug\1\1\8hr.tif
532_RGB.jpg,test,croppedcontrol,0,51.5205078125,D:\gs\angiogenesis data\SN4\cropped\cropped control\2\0hr1.tif
533_RGB.jpg,test,0.1ug,24,81.703369140625,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\1\24hr.tif
534_RGB.jpg,test,croppedcontrol,8,54.93115234375,D:\gs\angiogenesis data\SN4\cropped\cropped control\2\8hr1.tif
535_RGB.jpg,test,10ug,8,72.160888671875,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
536_RGB.jpg,test,0.1ug,4,74.426513671875,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\2\4hr.tif
537_RGB.jpg,test,1ug,4,62.9169921875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\4hr.tif
538_RGB.jpg,test,0.1ug,2,76.227294921875,D:\gs\angiogenesis data\SN2\cropped\0.1ug\3\2\2hr.tif
539_RGB.jpg,test,0.1ug,4,84.212646484375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\4hr.tif
540_RGB.jpg,test,1ug,24,72.597900390625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\24hr.tif
541_RGB.jpg,test,0.1ug,2,72.313720703125,D:\gs\angiogenesis data\SN3\cropped\0.1ug\3\2\2hr.tif
542_RGB.jpg,test,1ug,0,83.081787109375,D:\gs\angiogenesis data\SN4\cropped\1ug\3\2\0hr.tif
543_RGB.jpg,test,1ug,8,66.865234375,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\8hr.tif
544_RGB.jpg,test,0.1ug,0,69.459228515625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\3\2\0hr.tif
545_RGB.jpg,test,0.1ug,4,79.250244140625,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\2\4hr.tif
546_RGB.jpg,test,1ug,8,61.681640625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
547_RGB.jpg,test,10ug,24,65.972900390625,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
548_RGB.jpg,test,0.1ug,0,61.572509765625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\0hr.tif
549_RGB.jpg,test,0.1ug,0,63.680908203125,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\0hr.tif
550_RGB.jpg,test,0.1ug,24,70.901123046875,D:\gs\angiogenesis data\SN1\cropped\0.1ug\2\2\24hr.tif
551_RGB.jpg,test,1ug,2,63.63330078125,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\2hr.tif
552_RGB.jpg,test,0.1ug,2,53.3974609375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
553_RGB.jpg,test,10ug,24,60.54541015625,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
554_RGB.jpg,test,0.1ug,2,62.80712890625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
555_RGB.jpg,test,1ug,8,72.531982421875,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\8hr.tif
556_RGB.jpg,test,1ug,8,53.73388671875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
557_RGB.jpg,test,10ug,24,58.02392578125,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
558_RGB.jpg,test,10ug,0,66.974365234375,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\0hr.tif
559_RGB.jpg,test,10ug,24,63.696533203125,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
560_RGB.jpg,test,control,24,67.467041015625,D:\gs\angiogenesis data\SN1\cropped\control\2\24hr.tif
561_RGB.jpg,test,10ug,8,53.044677734375,D:\gs\angiogenesis data\SN2\cropped\10ug\3\1\8hr.tif
562_RGB.jpg,test,1ug,2,61.041259765625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\2hr.tif
563_RGB.jpg,test,1ug,8,61.790771484375,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
564_RGB.jpg,test,10ug,8,69.724609375,D:\gs\angiogenesis data\SN2\cropped\10ug\3\1\8hr.tif
565_RGB.jpg,test,0.1ug,0,61.595458984375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\1\2\0hr.tif
566_RGB.jpg,test,0.1ug,0,72.858154296875,D:\gs\angiogenesis data\SN1\cropped\0.1ug\1\2\0hr.tif
567_RGB.jpg,test,1ug,8,61.6513671875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
568_RGB.jpg,test,1ug,0,60.531982421875,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\0hr.tif
569_RGB.jpg,test,1ug,8,66.111083984375,D:\gs\angiogenesis data\SN1\cropped\1ug\2\1\8hr.tif
570_RGB.jpg,test,10ug,24,56.144775390625,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
571_RGB.jpg,test,0.1ug,8,54.771728515625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\8hr.tif
572_RGB.jpg,test,10ug,0,75.872314453125,D:\gs\angiogenesis data\SN2\cropped\10ug\2\1\0hr was dead at 32 infacted.tif
573_RGB.jpg,test,1ug,4,63.69189453125,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\4hr.tif
574_RGB.jpg,test,0.1ug,0,49.181884765625,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\0hr.tif
575_RGB.jpg,test,10ug,0,60.51025390625,D:\gs\angiogenesis data\SN2\cropped\10ug\2\2\0hr.tif
576_RGB.jpg,test,10ug,4,75.217041015625,D:\gs\angiogenesis data\SN1\cropped\10ug\1\4hr.tif
577_RGB.jpg,test,10ug,8,64.52587890625,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
578_RGB.jpg,test,0.1ug,24,63.831298828125,D:\gs\angiogenesis data\SN1\cropped\0.1ug\3\2\24hr.tif
579_RGB.jpg,test,1ug,0,58.14697265625,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\0h.tif
580_RGB.jpg,test,10ug,8,71.530029296875,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
581_RGB.jpg,test,1ug,8,75.463623046875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
582_RGB.jpg,test,0.1ug,2,60.852294921875,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
583_RGB.jpg,test,10ug,8,59.52734375,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
584_RGB.jpg,test,10ug,24,55.3076171875,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
585_RGB.jpg,test,10ug,24,63.35986328125,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
586_RGB.jpg,test,10ug,0,60.514892578125,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\0hr.tif
587_RGB.jpg,test,0.1ug,4,67.420166015625,D:\gs\angiogenesis data\SN1\cropped\0.1ug\2\2\4hr.tif
588_RGB.jpg,test,1ug,0,63.7626953125,D:\gs\angiogenesis data\SN4\cropped\1ug\1\2\0hr.tif
589_RGB.jpg,test,1ug,24,56.164794921875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\24hr.tif
590_RGB.jpg,test,10ug,24,62.90869140625,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
591_RGB.jpg,test,10ug,24,62.58251953125,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
592_RGB.jpg,test,10ug,24,65.486572265625,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
593_RGB.jpg,test,10ug,24,72.888671875,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
594_RGB.jpg,test,10ug,0,66.185302734375,D:\gs\angiogenesis data\SN2\cropped\10ug\2\2\0hr.tif
595_RGB.jpg,test,0.1ug,24,50.00390625,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\2\24hr.tif
596_RGB.jpg,test,0.1ug,24,66.135009765625,D:\gs\angiogenesis data\SN1\cropped\0.1ug\3\2\24hr.tif
597_RGB.jpg,test,0.1ug,2,69.493896484375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
598_RGB.jpg,test,0.1ug,2,66.032470703125,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
599_RGB.jpg,test,1ug,8,46.2216796875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
600_RGB.jpg,test,10ug,2,73.517822265625,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\2hr.tif
601_RGB.jpg,test,0.1ug,24,77.759521484375,D:\gs\angiogenesis data\SN3\cropped\0.1ug\2\2\24hr.tif
602_RGB.jpg,test,1ug,0,63.032470703125,D:\gs\angiogenesis data\SN2\cropped\1ug\1\1\0hr.tif
603_RGB.jpg,test,0.1ug,4,61.476318359375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\4hr.tif
604_RGB.jpg,test,1ug,4,55.586181640625,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\4hr.tif
605_RGB.jpg,test,1ug,0,55.078369140625,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\0hr.tif
606_RGB.jpg,test,0.1ug,4,65.290771484375,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\4hr.tif
607_RGB.jpg,test,0.1ug,2,58.68701171875,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\2\2hr.tif
608_RGB.jpg,test,1ug,8,58.380126953125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
609_RGB.jpg,test,10ug,0,50.368896484375,D:\gs\angiogenesis data\SN2\cropped\10ug\1\2\0hr.tif
610_RGB.jpg,test,10ug,24,47.6328125,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
611_RGB.jpg,test,1ug,8,60.885986328125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
612_RGB.jpg,test,1ug,0,76.55224609375,D:\gs\angiogenesis data\SN4\cropped\1ug\1\1\0hr.tif
613_RGB.jpg,test,1ug,8,53.7265625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
614_RGB.jpg,test,0.1ug,4,63.030029296875,D:\gs\angiogenesis data\SN2\cropped\0.1ug\2\1\New folder\4hr.tif
615_RGB.jpg,test,1ug,24,55.571533203125,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\24hr.tif
616_RGB.jpg,test,1ug,0,69.841796875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\2\0hr.tif
617_RGB.jpg,test,10ug,24,49.075927734375,D:\gs\angiogenesis data\SN1\cropped\10ug\2\1\24hr.tif
618_RGB.jpg,test,1ug,2,67.28857421875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\2hr.tif
619_RGB.jpg,test,1ug,8,49.17138671875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\8hr.tif
620_RGB.jpg,test,10ug,8,66.928955078125,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
621_RGB.jpg,test,1ug,4,55.721923828125,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\4hr.tif
622_RGB.jpg,test,1ug,2,61.626708984375,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\2hr.tif
623_RGB.jpg,test,1ug,0,72.00634765625,D:\gs\angiogenesis data\SN2\cropped\1ug\2\1\0hr.tif
624_RGB.jpg,test,1ug,4,49.47021484375,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\4hr.tif
625_RGB.jpg,test,1ug,8,63.324951171875,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\8hr.tif
626_RGB.jpg,test,1ug,4,66.61474609375,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\4hr.tif
627_RGB.jpg,test,10ug,0,63.644287109375,D:\gs\angiogenesis data\SN3\cropped\10ug\3\1\0 hr.tif
628_RGB.jpg,test,1ug,0,50.6162109375,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\0h.tif
629_RGB.jpg,test,1ug,0,60.10888671875,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\0h.tif
630_RGB.jpg,test,1ug,0,67.855224609375,D:\gs\angiogenesis data\SN4\cropped\1ug\1\3\0hr.tif
631_RGB.jpg,test,control,24,53.90234375,D:\gs\angiogenesis data\SN1\cropped\control\2\24hr.tif
632_RGB.jpg,test,1ug,4,60.137939453125,D:\gs\angiogenesis data\SN2\cropped\1ug\3\2\4hr.tif
633_RGB.jpg,test,1ug,2,59.351806640625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\2hr.tif
634_RGB.jpg,test,1ug,2,67.5947265625,D:\gs\angiogenesis data\SN4\cropped\1ug\2\1\2hr.tif
635_RGB.jpg,test,10ug,8,62.046630859375,D:\gs\angiogenesis data\SN1\cropped\10ug\1\8hr.tif
636_RGB.jpg,test,1ug,0,69.99951171875,D:\gs\angiogenesis data\SN4\cropped\1ug\2\2\0hr.tif
637_RGB.jpg,test,0.1ug,32,87.4345703125,D:\gs\angiogenesis data\SN2\cropped\0.1ug\3\2\32hr.tif
